id,value
mni,Manipuri
arn,mapuchiycha
kde,maqondiy
chm,Mari
tzm,"markaziy atlas vaqt zonasi"
mh,Marshallese
mwr,Marwari
mas,masaycha
mzn,Mazanderani
byv,Medumba
es_MX,"Meksika ispanchasi"
gv,mencha
men,Mende
mwv,Mentawai
mer,merucha
mgo,metacha
mic,Micmac
dum,"Middle Dutch"
enm,"Middle English"
frm,"Middle French"
gmh,"Middle High German"
mga,"Middle Irish"
nan,"Min Nan Chinese"
min,Minangkabau
xmf,Mingrelian
mwl,Mirandese
lus,Mizo
mn,mo‘g‘ulcha
moh,mohaukcha
mdf,Moksha
ro_MD,"moldovan rumincha"
lol,Mongo
mfe,morisyencha
ary,"Moroccan Arabic"
mos,Mossi
mul,"Multiple Languages"
mua,mundangcha
ttt,"Muslim Tat"
mye,Myene
naq,namacha
na,Nauru
nv,Navajo
ng,Ndonga
nap,Neapolitan
new,Newari
sba,Ngambay
nnh,Ngiemboon
jgo,ngombcha
yrl,Nheengatu
nia,Nias
niu,Niuean
nog,Nogai
frr,"Northern Frisian"
nso,"Northern Sotho"
no,Norwegian
nov,Novial
nus,noyrcha
nqo,nqoancha
nym,Nyamwezi
ny,Nyanja
nyn,nyankolcha
tog,"Nyasa Tonga"
nyo,Nyoro
nzi,Nzima
oc,Occitan
oj,Ojibwa
ang,"Old English"
fro,"Old French"
goh,"Old High German"
sga,"Old Irish"
non,"Old Norse"
peo,"Old Persian"
pro,"Old Provençal"
om,oromocha
osa,Osage
os,Ossetic
ota,"Ottoman Turkish"
pal,Pahlavi
pfl,"Palatine German"
pau,Palauan
pi,Pali
pam,Pampanga
pag,Pangasinan
pap,Papiamento
pdc,"Pennsylvania German"
phn,Phoenician
pcd,Picard
pms,Piedmontese
pdt,Plautdietsch
pon,Pohnpeian
pnt,Pontic
prg,Prussian
quc,qichiancha
kab,qobilcha
khq,qoyra-chincha
dsb,"quyi sorbcha"
raj,Rajasthani
rap,Rapanui
rar,Rarotongan
rif,Riffian
rgn,Romagnol
rom,Romany
rof,rombacha
root,Root
rtm,Rotuman
rug,Roviana
rwk,ruandcha
rn,rundcha
rue,Rusyn
ssy,Saho
sah,Sakha
sam,"Samaritan Aramaic"
saq,samburcha
sm,Samoan
sgs,Samogitian
sad,Sandawe
sg,sangoancha
sbp,sanguancha
sat,Santali
sc,Sardinian
sas,Sasak
sdc,"Sassarese Sardinian"
stq,"Saterland Frisian"
saz,Saurashtra
sco,Scots
gd,"Scottish Gaelic"
sly,Selayar
sel,Selkup
see,Seneca
seh,seniycha
sh,Serbo-Croatian
srr,Serer
sei,Seri
ksb,shambalacha
shn,Shan
nd,"shimoliy ndebelcha"
se,"shimoliy semiycha"
sms,"shkolt semiycha"
sn,shoniycha
fr_CH,"Shvesariya fransuzchasi"
de_CH,"Shvesariya olmonchasi"
scn,Sicilian
sid,Sidamo
bla,Siksika
szl,Silesian
den,Slave
zh_Hans,"soddalashtirilgan xitoycha"
xog,sogancha
sog,Sogdien
snk,Soninke
ckb,"sorani kurd tili"
azb,"South Azerbaijani"
nr,"South Ndebele"
alt,"Southern Altai"
st,"Southern Sotho"
srn,"Sranan Tongo"
suk,Sukuma
sux,Sumerian
sus,Susu
ss,Swati
syr,Syriac
shi,tachilgitcha
tl,Tagalog
ty,Tahitian
dav,taitcha
tly,Talysh
tmh,Tamashek
trv,Taroko
ter,Tereno
teo,tesoancha
tet,Tetum
tig,Tigre
tem,Timne
tiv,Tiv
tli,Tlingit
tpi,"Tok Pisin"
tkl,Tokelau
fit,"Tornedalen Finnish"
twq,tosovoqcha
tkr,Tsakhur
tsd,Tsakonian
tsi,Tsimshian
ts,Tsonga
tn,Tswana
tcy,Tulu
tum,Tumbuka
aeb,"Tunisian Arabic"
tru,Turoyo
tvl,Tuvalu
tyv,Tuvinian
tw,Twi
kcg,Tyap
udm,Udmurt
uga,Ugaritic
umb,Umbundu
vai,vayancha
ve,Venda
vec,Venetian
vep,Veps
vo,Volapük
vro,Võro
vot,Votic
vun,vunjoancha
wa,Walloon
wae,Walser
war,Waray
wbp,Warlpiri
was,Washo
guc,Wayuu
vls,"West Flemish"
mrj,"Western Mari"
wal,Wolaytta
wuu,"Wu Chinese"
hsn,"Xiang Chinese"
yav,Yangben
yao,Yao
yap,Yapese
ybb,Yemba
es_ES,"Yevropa ispanchasi"
pt_PT,"Yevropa portugalchasi"
yi,Yiddish
dyo,yola-fonyicha
dz,yovoncha
hsb,"yuqori sorbcha"
ar_001,"zamonavij standart arabcha"
zap,Zapotec
dje,zarmacha
zza,Zaza
zea,Zeelandic
zen,Zenaga
za,Zhuang
ii,"zichuan yicha"
gbz,"Zoroastrian Dari"
zun,Zuni
ab,Абхазча
sq,Албанча
am,Амхарча
ar,Арабча
hy,Арманча
as,Ассамча
af,Африканча
eu,Баскча
be,Беларусча
bn,Бенгалча
my,Бирманча
bg,Болгарча
bs,Боснияча
hu,Венгрча
wo,Волофча
vi,Вьетнамча
haw,Гавайча
ht,Гаитианча
gl,Галицийча
nl,Голландча
el,Грекча
ka,Грузинча
gn,Гуарани
gu,Гужарати
fy,"Ғарбий фризианча"
da,Данияча
zu,Зулу
he,Иброний
ig,Игбо
en,Инглизча
id,Индонезияча
ga,Ирландча
is,Исландча
es,Испанча
it,Италянча
yo,Йоруба
kn,Каннада
ca,Каталанча
ks,Кашмирча
qu,Квечуа
ko,Корейсча
ku,Курдча
ky,Қирғизча
kk,Қозоқча
lo,Лао
lv,Латишча
lt,Литвача
es_419,"Лотин Америка испанчаси"
la,Лотинча
lb,Люксембургча
mk,Македонча
mg,Малагаси
ml,Малайалам
ms,Малайча
mt,Мальтача
mi,Маори
mr,Марати
ne,Непалча
und,"Номаълум тил"
nb,"Норвегча Бокмал"
nn,"Норвегча Нинорск"
az,Озарбайжонча
de,Олмонча
or,Ория
pa,Панжобча
pl,Полякча
pt,Португалча
ps,Пушту
rm,Романча
ro,Руминча
ru,Русча
sa,Санскритча
sr,Сербча
sd,Синдхи
si,Синхала
sk,Словакча
sl,Словенча
so,Сомалича
zgh,"Стандарт Марокаш Тамазит"
sw,Суахили
su,Сунданча
th,Тайча
ta,Тамилча
tt,Татарча
te,Телугу
bo,Тибетча
ti,Тигринья
zxx,"Тил таркиби йўқ"
tg,Тожикча
to,Тонгоча
tk,Туркманча
tr,Туркча
uz,Ўзбек
ug,Уйғурча
uk,Украинча
ur,Урду
cy,Уэлсча
fo,Фарэрча
fj,Фижича
fil,Филипино
fi,Финча
nl_BE,Фламандча
fa,Форсча
fr,Французча
ha,Хауса
zh,Хитойча
km,Хмерча
hr,Хорватча
xh,Хоса
hi,Ҳиндча
cs,Чехча
sv,Шведча
gsw,"Швейцария немисчаси"
eo,Эсперанто
et,Эстонча
jv,Яванча
ja,Японча
