id,value
vot,ۋوتېچە
vo,ۋولاپۇكچە
wal,ۋولايتاچە
wo,ۋولوفچە
vun,ۋۇنجوچە
cy,ۋېلشچە
ve,ۋېنداچە
vi,ۋىيېتنامچە
yap,ياپچە
ja,ياپونچە
sah,ياقۇتچە
yav,ياڭبەنچە
jv,ياۋاچە
yao,ياۋچە
es_ES,"ياۋروپا ئىسپانچە"
pt_PT,"ياۋروپا پورتۇگالچە"
und,"يوچۇن تىل"
yo,يورۇباچە
hsb,"يۇقىرىقى سېربچە"
nn,"يېڭى نورۋېگچە"
ybb,يېمباچە
ii,"يىچە (سىچۈەن)"
yi,يىددىشچە
akz,Alabama
arq,"Algerian Arabic"
ase,"American Sign Language"
njo,"Ao Naga"
aro,Araona
frp,Arpitan
bfq,Badaga
bqi,Bakhtiari
bjn,Banjar
bbc,"Batak Toba"
bar,Bavarian
bew,Betawi
bpy,Bishnupriya
brh,Brahui
frc,"Cajun French"
cps,Capiznon
dtp,"Central Dusun"
esu,"Central Yupik"
qug,"Chimborazo Highland Quichua"
arz,"Egyptian Arabic"
egl,Emilian
ext,Extremaduran
hif,"Fiji Hindi"
nl_BE,Flemish
gur,Frafra
gag,Gagauz
gan,"Gan Chinese"
aln,"Gheg Albanian"
glk,Gilaki
gom,"Goan Konkani"
hak,"Hakka Chinese"
izh,Ingrian
jam,"Jamaican Creole English"
jut,Jutish
kgp,Kaingang
ken,Kenyang
khw,Khowar
krj,Kinaray-a
kiu,Kirmanjki
koi,Komi-Permyak
avk,Kotava
kri,Krio
quc,Kʼicheʼ
lkt,Lakota
ltg,Latgalian
lzz,Laz
lij,Ligurian
lfn,"Lingua Franca Nova"
lzh,"Literary Chinese"
liv,Livonian
lmo,Lombard
sli,"Lower Silesian"
vmf,Main-Franconian
mzn,Mazanderani
mwv,Mentawai
nan,"Min Nan Chinese"
xmf,Mingrelian
ro_MD,Moldavian
ary,"Moroccan Arabic"
ttt,"Muslim Tat"
yrl,Nheengatu
nov,Novial
pfl,"Palatine German"
pdc,"Pennsylvania German"
pcd,Picard
pms,Piedmontese
pdt,Plautdietsch
pnt,Pontic
prg,Prussian
rar,Rarotongan
rif,Riffian
rgn,Romagnol
rtm,Rotuman
rug,Roviana
rue,Rusyn
sgs,Samogitian
sdc,"Sassarese Sardinian"
stq,"Saterland Frisian"
saz,Saurashtra
sly,Selayar
sei,Seri
szl,Silesian
azb,"South Azerbaijani"
tly,Talysh
fit,"Tornedalen Finnish"
tkr,Tsakhur
tsd,Tsakonian
tcy,Tulu
aeb,"Tunisian Arabic"
tru,Turoyo
vec,Venetian
vep,Veps
vro,Võro
wbp,Warlpiri
guc,Wayuu
vls,"West Flemish"
mrj,"Western Mari"
wuu,"Wu Chinese"
hsn,"Xiang Chinese"
zea,Zeelandic
gbz,"Zoroastrian Dari"
